,User-ID,Location,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
6564,2033,"omaha, nebraska, usa",0156935805,0.0,Virginia Woolf: A Biography,Quentin Bell,1974,Harvest Books,http://images.amazon.com/images/P/0156935805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156935805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156935805.01.LZZZZZZZ.jpg
6565,2033,"omaha, nebraska, usa",0345337662,5.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6566,2399,"kent, ohio, usa",0345337662,9.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6567,3167,"milwaukee, wisconsin, usa",0345337662,5.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6568,3363,"knoxville, tennessee, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6569,3827,"orlando, florida, usa",0345337662,7.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6570,5609,"oradea, bihor, romania",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6571,5975,"manchester, new hampshire, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6572,6251,"wahiawa, hawaii, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6573,6323,"wilmington, north carolina, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6574,7346,"sunnyvale, california, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6575,8660,"innsbruck, tirol, austria",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6576,9747,"o`fallon, missouri, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6577,9856,"glendale, colorado, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6578,10112,"spokane, washington, usa",0345337662,7.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6579,10354,"martinsburg, west virginia, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6580,11169,"winnipeg, manitoba, canada",0345337662,9.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6581,11601,"brooklyn, new york, usa",0345337662,0.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6582,11676,"n/a, n/a, n/a",0345337662,6.0,Interview with the Vampire,Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345337662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337662.01.LZZZZZZZ.jpg
6583,2033,"omaha, nebraska, usa",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6584,3827,"orlando, florida, usa",0345351525,8.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6585,5609,"oradea, bihor, romania",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6586,5772,"milano, lombardia, italy",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6587,6251,"wahiawa, hawaii, usa",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6588,6323,"wilmington, north carolina, usa",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6589,8253,"tulsa, oklahoma, usa",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6590,8660,"innsbruck, tirol, austria",0345351525,2.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6591,9747,"o`fallon, missouri, usa",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6592,9856,"glendale, colorado, usa",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6593,11676,"n/a, n/a, n/a",0345351525,0.0,The Queen of the Damned (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,http://images.amazon.com/images/P/0345351525.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345351525.01.LZZZZZZZ.jpg
6594,2033,"omaha, nebraska, usa",0385265700,0.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6595,3113,"vernon, british columbia, canada",0385265700,6.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6596,4017,"new orleans, louisiana, usa",0385265700,9.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6597,5296,"brooklyn, new york, usa",0385265700,6.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6598,5768,"boise, idaho, usa",0385265700,8.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6599,6575,"seattle, washington, usa",0385265700,0.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6600,8066,"chicago, illinois, usa",0385265700,0.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6601,8870,"austin, texas, usa",0385265700,5.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6602,10314,"beaverton, oregon, usa",0385265700,6.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6603,11676,"n/a, n/a, n/a",0385265700,7.0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor,http://images.amazon.com/images/P/0385265700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385265700.01.LZZZZZZZ.jpg
6604,2033,"omaha, nebraska, usa",0399505962,0.0,Indoor Cat,Patricia Curtis,1981,Perigee Books,http://images.amazon.com/images/P/0399505962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399505962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399505962.01.LZZZZZZZ.jpg
6605,2033,"omaha, nebraska, usa",0440221471,0.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6606,2276,"niskayuna, new york, usa",0440221471,10.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6607,2630,"kingsland, texas, usa",0440221471,0.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6608,4385,"albq, new mexico, usa",0440221471,10.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6609,5037,"dodge center, minnesota, usa",0440221471,10.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6610,5990,"boise, idaho, usa",0440221471,0.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6611,6251,"wahiawa, hawaii, usa",0440221471,0.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6612,7312,"walnut ridge, arkansas, usa",0440221471,0.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6613,7346,"sunnyvale, california, usa",0440221471,9.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6614,7620,"knoxville, tennessee, usa",0440221471,7.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6615,9856,"glendale, colorado, usa",0440221471,0.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6616,11676,"n/a, n/a, n/a",0440221471,9.0,The Runaway Jury,JOHN GRISHAM,1997,Dell,http://images.amazon.com/images/P/0440221471.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440221471.01.LZZZZZZZ.jpg
6617,2033,"omaha, nebraska, usa",0449003787,0.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6618,3373,"elk grove, california, usa",0449003787,7.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6619,7056,"pickering, ontario, canada",0449003787,5.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6620,7346,"sunnyvale, california, usa",0449003787,8.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6621,7569,"tulsa, , usa",0449003787,0.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6622,8936,"elizabeth city, north carolina, usa",0449003787,0.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6623,10447,"chicago, illinois, usa",0449003787,0.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6624,11601,"brooklyn, new york, usa",0449003787,0.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6625,11676,"n/a, n/a, n/a",0449003787,7.0,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003787.01.LZZZZZZZ.jpg
6626,2033,"omaha, nebraska, usa",0451456718,10.0,Daughter of the Blood (Black Jewels Trilogy),Anne Bishop,1998,Roc,http://images.amazon.com/images/P/0451456718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456718.01.LZZZZZZZ.jpg
6627,3106,"memphis, tennessee, usa",0451456718,10.0,Daughter of the Blood (Black Jewels Trilogy),Anne Bishop,1998,Roc,http://images.amazon.com/images/P/0451456718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456718.01.LZZZZZZZ.jpg
6628,2033,"omaha, nebraska, usa",0451456726,0.0,"Heir to the Shadows (The Black Jewels Trilogy, Book 2)",Anne Bishop,1999,Roc,http://images.amazon.com/images/P/0451456726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456726.01.LZZZZZZZ.jpg
6629,2276,"niskayuna, new york, usa",0451456726,10.0,"Heir to the Shadows (The Black Jewels Trilogy, Book 2)",Anne Bishop,1999,Roc,http://images.amazon.com/images/P/0451456726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456726.01.LZZZZZZZ.jpg
6630,3106,"memphis, tennessee, usa",0451456726,5.0,"Heir to the Shadows (The Black Jewels Trilogy, Book 2)",Anne Bishop,1999,Roc,http://images.amazon.com/images/P/0451456726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456726.01.LZZZZZZZ.jpg
6631,2033,"omaha, nebraska, usa",0451456734,10.0,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc,http://images.amazon.com/images/P/0451456734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.LZZZZZZZ.jpg
6632,2276,"niskayuna, new york, usa",0451456734,10.0,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc,http://images.amazon.com/images/P/0451456734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.LZZZZZZZ.jpg
6633,3106,"memphis, tennessee, usa",0451456734,10.0,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc,http://images.amazon.com/images/P/0451456734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451456734.01.LZZZZZZZ.jpg
6634,2033,"omaha, nebraska, usa",0471485527,10.0,Essentials of Computational Chemistry : Theories and Models,Christopher J.  Cramer,2002,John Wiley &amp; Sons,http://images.amazon.com/images/P/0471485527.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0471485527.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0471485527.01.LZZZZZZZ.jpg
6635,2033,"omaha, nebraska, usa",0486293556,0.0,Epic Battles of the Chessboard,R. N. Coles,1996,Dover Publications,http://images.amazon.com/images/P/0486293556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486293556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486293556.01.LZZZZZZZ.jpg
6636,2033,"omaha, nebraska, usa",0525462325,0.0,Pooh (Giant Board Book),A. A. Milne,1999,Dutton Books,http://images.amazon.com/images/P/0525462325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525462325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525462325.01.LZZZZZZZ.jpg
6637,2033,"omaha, nebraska, usa",0671519751,10.0,Thirty Five Thousand Plus Baby Names: The Largest Selection of Popular and Unusual Names from Around the World,Bruce Lansky,1995,Meadowbrook,http://images.amazon.com/images/P/0671519751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671519751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671519751.01.LZZZZZZZ.jpg
6638,6120,"elizabethtown, kentucky, usa",0671519751,0.0,Thirty Five Thousand Plus Baby Names: The Largest Selection of Popular and Unusual Names from Around the World,Bruce Lansky,1995,Meadowbrook,http://images.amazon.com/images/P/0671519751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671519751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671519751.01.LZZZZZZZ.jpg
6639,2033,"omaha, nebraska, usa",0671676253,10.0,The ABYSS,Orson Scott Card,1989,Pocket,http://images.amazon.com/images/P/0671676253.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671676253.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671676253.01.LZZZZZZZ.jpg
6640,3145,"austin, texas, usa",0671676253,0.0,The ABYSS,Orson Scott Card,1989,Pocket,http://images.amazon.com/images/P/0671676253.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671676253.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671676253.01.LZZZZZZZ.jpg
6641,2033,"omaha, nebraska, usa",0713442549,0.0,Karpov-Korchnoi: Massacre in Merano (A Batsford chess book),Raymond D Keene,1981,B.T. Batsford,http://images.amazon.com/images/P/0713442549.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0713442549.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0713442549.01.LZZZZZZZ.jpg
6642,2033,"omaha, nebraska, usa",0716723980,7.0,Inorganic Chemistry,D.F. Shriver,1994,W H Freeman &amp; Co,http://images.amazon.com/images/P/0716723980.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0716723980.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0716723980.01.LZZZZZZZ.jpg
6643,2033,"omaha, nebraska, usa",0716724022,7.0,Physical Chemistry,P. W. Atkins,1994,W.H. Freeman &amp; Company,http://images.amazon.com/images/P/0716724022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0716724022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0716724022.01.LZZZZZZZ.jpg
6644,2033,"omaha, nebraska, usa",0765342987,10.0,Kushiel's Dart,Jacqueline Carey,2002,Tor Books,http://images.amazon.com/images/P/0765342987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.LZZZZZZZ.jpg
6645,3106,"memphis, tennessee, usa",0765342987,10.0,Kushiel's Dart,Jacqueline Carey,2002,Tor Books,http://images.amazon.com/images/P/0765342987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.LZZZZZZZ.jpg
6646,3827,"orlando, florida, usa",0765342987,10.0,Kushiel's Dart,Jacqueline Carey,2002,Tor Books,http://images.amazon.com/images/P/0765342987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.LZZZZZZZ.jpg
